User ID	Product ID	Product Name	Brand	Category	Price	Rating	Color	Size
100	870	Jeans	Nike	Kids' Fashion	26	2.7080091380488724	Yellow	S
56	871	Shoes	H&M	Men's Fashion	66	2.6223709153220285	White	XL
94	872	Jeans	H&M	Women's Fashion	96	4.646393153602185	Black	M
16	873	T-shirt	Gucci	Kids' Fashion	27	3.338711160454985	Red	L
54	874	Dress	Gucci	Kids' Fashion	45	4.163516573017342	Yellow	XL
74	875	Jeans	Adidas	Kids' Fashion	52	3.275055379255416	Black	L
26	876	Dress	Nike	Kids' Fashion	82	1.2981686337719855	Green	M
92	877	Sweater	Zara	Women's Fashion	29	4.5004308727166284	Red	L
34	878	Sweater	Nike	Women's Fashion	59	4.023961130050301	Yellow	XL
1	879	T-shirt	Nike	Kids' Fashion	67	4.3014616705889335	Red	S
18	880	Sweater	Zara	Kids' Fashion	48	1.9378068143090597	White	L
25	881	Shoes	H&M	Men's Fashion	20	2.763920221496355	Red	XL
35	882	Sweater	Gucci	Women's Fashion	57	2.4145047667618638	Yellow	XL
73	883	Shoes	Nike	Kids' Fashion	49	1.9337976626029565	Yellow	L
94	884	Dress	Zara	Men's Fashion	51	2.894494254484225	Green	L
90	885	T-shirt	Zara	Kids' Fashion	94	3.031971531896187	White	XL
38	886	Dress	Gucci	Men's Fashion	27	3.416143045780282	Blue	M
79	887	Sweater	Adidas	Men's Fashion	88	3.645241825230726	Blue	XL
39	888	Sweater	Gucci	Kids' Fashion	73	4.953445889820932	Blue	S
60	889	Shoes	Adidas	Kids' Fashion	25	4.596019469844858	Yellow	XL
67	890	T-shirt	H&M	Men's Fashion	42	1.04110632448713	Black	M
32	891	Dress	H&M	Women's Fashion	84	1.444006995711216	White	XL
63	892	T-shirt	Adidas	Women's Fashion	62	3.942359066241472	Blue	M
98	893	Shoes	H&M	Kids' Fashion	76	2.072747671924219	Red	S
22	894	Shoes	Adidas	Men's Fashion	37	1.4113573958981478	Black	S
89	895	Jeans	Gucci	Women's Fashion	88	2.1043282771105507	Yellow	L
41	896	Jeans	Gucci	Men's Fashion	80	4.369727156652768	Black	S
84	897	Jeans	H&M	Women's Fashion	22	3.816709538284177	White	S
98	898	Dress	Nike	Women's Fashion	44	4.21062020474198	Green	M
83	899	Shoes	Gucci	Men's Fashion	85	2.4017897775191543	Red	XL
94	900	T-shirt	Nike	Men's Fashion	91	1.6081447651913567	Blue	XL
44	901	Jeans	Zara	Men's Fashion	41	4.640523706049213	Red	XL
91	902	Shoes	Gucci	Women's Fashion	40	3.1874602653963757	Black	XL
27	903	Sweater	Nike	Women's Fashion	99	2.1908077348511608	Yellow	M
80	904	Sweater	Zara	Women's Fashion	27	1.766195133761789	Yellow	M
87	905	Jeans	Nike	Women's Fashion	83	1.0503324676804544	Red	XL
5	906	Shoes	Nike	Kids' Fashion	23	2.5470224755839097	Yellow	M
38	907	T-shirt	Adidas	Men's Fashion	27	1.5733527814685797	Yellow	L
32	908	Shoes	Zara	Kids' Fashion	36	3.1944873957491	White	M
80	909	Jeans	Nike	Women's Fashion	32	3.3256505576714024	Green	XL
45	910	Sweater	Adidas	Kids' Fashion	34	1.2026522123965375	Green	S
63	911	Jeans	Nike	Kids' Fashion	89	2.099922459991689	White	S
40	912	Dress	Adidas	Men's Fashion	22	3.287389527049684	Blue	L
25	913	Shoes	Gucci	Kids' Fashion	56	3.969007920122268	Black	S
11	914	T-shirt	H&M	Kids' Fashion	46	4.057433315782728	Red	L
14	915	Shoes	Adidas	Kids' Fashion	35	2.930754717584444	White	M
89	916	Sweater	Nike	Men's Fashion	91	3.456679608274945	Black	M
8	917	Jeans	Zara	Men's Fashion	23	2.835769686780922	Red	M
76	918	Shoes	H&M	Kids' Fashion	73	3.803150907795694	Red	XL
83	919	Shoes	Adidas	Women's Fashion	96	3.35679762370069	Red	S
21	920	T-shirt	Gucci	Women's Fashion	95	3.8049406413640665	Red	M
13	921	Jeans	Gucci	Men's Fashion	24	2.9164895937776456	Green	S
81	922	Jeans	Gucci	Men's Fashion	45	4.575139766805076	Green	L
13	923	Sweater	Zara	Men's Fashion	79	2.8298935832831686	White	L
92	924	Sweater	Nike	Men's Fashion	80	3.7032654446554014	Black	M
40	925	Sweater	H&M	Women's Fashion	69	3.2838810491974546	Blue	S
37	926	Dress	Zara	Women's Fashion	73	2.1903764841810616	Blue	L
29	927	T-shirt	Adidas	Men's Fashion	71	4.9467575476089305	White	XL
37	928	Sweater	Adidas	Kids' Fashion	10	4.585559724465988	Black	L
64	929	Shoes	Gucci	Kids' Fashion	33	3.989968344884924	Blue	S
49	930	T-shirt	Adidas	Women's Fashion	31	3.012986785664934	White	M
19	931	Dress	Zara	Kids' Fashion	73	3.855769320270512	Blue	XL
64	932	Jeans	H&M	Kids' Fashion	68	2.56370069288509	Yellow	L
16	933	Sweater	Adidas	Kids' Fashion	76	3.3918882615322623	Blue	L
98	934	T-shirt	Nike	Women's Fashion	82	2.636831886837697	Green	XL
77	935	Sweater	Adidas	Men's Fashion	60	1.883630518503253	Black	S
72	936	Sweater	Gucci	Men's Fashion	33	1.8814469253327668	White	M
80	937	T-shirt	Gucci	Men's Fashion	38	1.1232397856633063	Red	S
30	938	T-shirt	Gucci	Kids' Fashion	100	3.217890048418737	Blue	S
81	939	Jeans	H&M	Men's Fashion	93	4.945684190748571	White	M
63	940	T-shirt	Gucci	Kids' Fashion	77	3.721576137398128	White	XL
24	941	Jeans	Zara	Men's Fashion	70	1.659599165583011	White	XL
60	942	Shoes	Adidas	Men's Fashion	49	1.96887742218606	Green	L
37	943	Jeans	Gucci	Kids' Fashion	71	4.056119883016917	Blue	L
65	944	Sweater	H&M	Kids' Fashion	49	3.077371474451204	Black	S
72	945	Jeans	Gucci	Kids' Fashion	58	2.0130725520669435	Red	L
78	946	Sweater	H&M	Women's Fashion	15	1.6682707967091797	Red	S
1	947	T-shirt	Zara	Kids' Fashion	48	3.155635638047163	White	S
37	948	Sweater	Gucci	Women's Fashion	83	3.5517657049232025	Yellow	XL
4	949	T-shirt	Zara	Kids' Fashion	96	4.472837069105822	Green	M
4	950	T-shirt	Zara	Men's Fashion	86	1.7063112011635615	Green	L
61	951	Sweater	Nike	Kids' Fashion	62	2.948747205567807	Black	L
17	952	Dress	Zara	Women's Fashion	60	2.554289246651599	Black	L
88	953	Jeans	Nike	Kids' Fashion	19	1.5419846980617409	Blue	L
61	954	T-shirt	Gucci	Women's Fashion	74	2.8022966526242867	Green	L
81	955	Jeans	Nike	Kids' Fashion	64	1.7977229968853874	White	XL
39	956	Sweater	H&M	Men's Fashion	88	3.912168791848424	Black	M
2	957	Jeans	Nike	Men's Fashion	57	4.928868618068378	White	L
46	958	Shoes	Adidas	Men's Fashion	16	2.204637505868551	Green	M
100	959	Sweater	H&M	Kids' Fashion	45	2.5655731426176587	Yellow	XL
94	960	Jeans	Gucci	Men's Fashion	50	4.139661022212959	Red	M
62	961	Jeans	Nike	Women's Fashion	40	1.7300712787520611	White	L
4	962	Shoes	Adidas	Women's Fashion	97	2.608358764649981	Green	L
85	963	Shoes	H&M	Men's Fashion	21	4.284576208971265	Black	XL
1	964	Dress	Nike	Women's Fashion	31	4.541801542689294	White	S
21	965	Sweater	Nike	Men's Fashion	55	3.5048915386512896	Yellow	S
6	966	Jeans	Gucci	Kids' Fashion	66	4.865912994593836	Black	S
92	967	Shoes	Gucci	Kids' Fashion	85	4.003376676880102	Blue	M
84	968	Sweater	Gucci	Kids' Fashion	46	1.339532011577433	Black	S
12	969	T-shirt	Gucci	Kids' Fashion	26	2.3083121191885643	Red	L
78	970	Sweater	H&M	Kids' Fashion	19	4.976832450404386	White	L
82	971	Shoes	H&M	Men's Fashion	45	3.3757177663871096	Green	XL
84	972	Jeans	Gucci	Men's Fashion	14	4.783297802985486	White	XL
4	973	Jeans	H&M	Kids' Fashion	20	3.7406712330563376	Red	L
56	974	Shoes	Gucci	Kids' Fashion	72	3.10045761118194	Black	XL
46	975	Dress	Zara	Men's Fashion	19	3.1010542669038688	Black	L
82	976	Dress	Nike	Kids' Fashion	42	1.535476919818875	White	M
4	977	T-shirt	Nike	Men's Fashion	91	4.040697715971895	Red	XL
23	978	T-shirt	Zara	Men's Fashion	98	4.176305463989147	Black	M
77	979	T-shirt	Nike	Men's Fashion	96	1.8932888458452155	Blue	S
28	980	T-shirt	H&M	Kids' Fashion	50	4.812332538501465	Blue	XL
35	981	Shoes	Nike	Women's Fashion	97	3.4449676228113724	White	XL
50	982	Jeans	Nike	Kids' Fashion	11	4.038688935203389	Green	S
94	983	Dress	Zara	Men's Fashion	50	4.457362281598346	Red	XL
70	984	Dress	Gucci	Men's Fashion	64	2.9060201819420155	Green	XL
57	985	T-shirt	H&M	Women's Fashion	36	2.512345782355948	Green	S
1	986	Shoes	Gucci	Men's Fashion	11	4.614652815655338	Blue	M
77	987	Shoes	H&M	Women's Fashion	42	3.2490771632599875	Red	M
80	988	T-shirt	H&M	Men's Fashion	56	2.5739645481483446	Blue	XL
67	989	T-shirt	Adidas	Men's Fashion	78	4.715256873865723	Black	S
51	990	T-shirt	Gucci	Men's Fashion	16	3.392566739533724	Yellow	S
60	991	Shoes	Nike	Kids' Fashion	25	4.972677491285118	Red	L
42	992	T-shirt	Gucci	Women's Fashion	91	4.922173018868103	Black	M
89	993	Shoes	H&M	Women's Fashion	33	4.000541835824288	Yellow	S
59	994	Sweater	H&M	Men's Fashion	89	4.440832869904192	Green	L
34	995	Sweater	Adidas	Kids' Fashion	58	4.3951116186697625	Red	S
20	996	Shoes	Zara	Women's Fashion	55	1.6200805921533727	Black	M
42	997	Sweater	Nike	Kids' Fashion	13	1.5444639343864257	Green	L
9	998	Sweater	Zara	Men's Fashion	47	3.961913075556092	White	L
8	999	T-shirt	Zara	Women's Fashion	68	3.089721517884114	Blue	S
91	1000	Shoes	Adidas	Women's Fashion	79	3.0935529876473917	White	L
